Date,Open,High,Low,Close,Volume
2024-01-25,113.09,113.63,112.80,113.61,9898900
2024-01-26,113.73,114.11,113.11,113.43,7031100
2024-01-29,113.32,114.18,113.17,114.17,5849900
2024-01-30,113.36,114.37,113.36,114.21,8300000
2024-01-31,114.13,114.34,112.87,112.89,14462300
2024-02-01,113.60,114.84,112.98,114.81,13946100
2024-02-02,114.57,116.08,114.13,115.58,12830200
2024-02-05,115.12,115.36,114.30,114.95,9536700
2024-02-06,115.09,116.04,114.82,115.98,8722800
2024-02-07,116.37,117.10,116.32,116.75,7557100
2024-02-08,117.03,117.10,116.29,116.77,8532300
2024-02-09,116.93,116.96,116.30,116.95,10106000
2024-02-12,116.88,117.44,116.77,117.12,8383200
2024-02-13,116.11,116.14,115.09,115.92,14054200
2024-02-14,116.81,117.91,116.68,117.86,11889500
2024-02-15,118.00,118.81,117.83,118.74,11644100
2024-02-16,118.47,118.86,117.90,118.03,8740900
2024-02-20,117.62,118.04,117.38,117.66,7392100
2024-02-21,117.68,118.18,117.35,118.13,8873000
2024-02-22,118.82,119.81,118.74,119.59,10604300
2024-02-23,119.86,120.48,119.76,120.22,8757400
2024-02-26,120.21,120.48,119.91,120.04,7951300
2024-02-27,120.30,120.34,119.72,120.22,6275500
2024-02-28,120.10,120.94,120.00,120.63,8324000
2024-02-29,121.00,121.27,120.41,121.00,9662100
2024-03-01,120.96,121.59,120.61,121.52,10782400
2024-03-04,121.52,122.31,121.52,121.96,11886600
2024-03-05,121.69,122.02,120.45,120.96,11999000
2024-03-06,121.44,122.27,121.31,121.59,8644800
2024-03-07,122.37,122.73,122.07,122.57,7936800
2024-03-08,122.86,123.50,121.96,122.30,10157100
2024-03-11,121.92,122.18,120.82,121.67,9179300
2024-03-12,121.66,122.33,121.10,122.21,9125300
2024-03-13,122.02,122.82,122.02,122.54,8009300
2024-03-14,122.73,122.86,121.22,122.02,9684800
2024-03-15,121.53,122.53,121.47,122.04,10739900
2024-03-18,122.10,122.38,121.74,121.88,7178800
2024-03-19,121.93,122.94,121.86,122.93,8842400
2024-03-20,122.77,124.59,122.64,124.41,10400900
2024-03-21,124.99,125.94,124.79,125.64,9965100
2024-03-22,126.00,126.10,125.18,125.21,6771100
2024-03-25,125.18,125.27,124.32,124.40,7658200
2024-03-26,124.40,124.73,123.90,123.95,7292700
2024-03-27,124.75,125.95,124.68,125.94,7162900
2024-03-28,126.10,126.29,125.72,125.96,7287000
2024-04-01,126.09,126.16,124.91,124.99,6905300
2024-04-02,124.49,124.90,124.15,124.41,11049400
2024-04-03,124.32,125.40,124.32,125.05,7589900
2024-04-04,125.87,126.39,123.58,123.95,10659800
2024-04-05,124.35,126.00,124.29,125.67,10718600
2024-04-08,125.85,126.06,125.36,125.45,6096100
2024-04-09,125.62,125.96,123.73,125.16,9042200
2024-04-10,123.61,124.47,123.18,124.09,14119500
2024-04-11,124.15,124.74,123.20,124.23,8228700
2024-04-12,123.45,123.89,122.38,122.90,11604300
2024-04-15,124.58,124.76,121.65,122.02,10374500
2024-04-16,121.98,122.32,121.12,121.74,11046200
2024-04-17,122.42,122.45,120.36,121.11,11084200
2024-04-18,121.69,122.19,120.51,120.69,9195800
2024-04-19,120.95,121.62,120.17,120.47,10832100
2024-04-22,121.20,122.19,120.63,121.38,10484900
2024-04-23,122.24,123.24,122.06,123.07,9870000
2024-04-24,122.96,123.18,121.07,122.09,11063800
2024-04-25,121.41,122.75,120.60,122.46,10321200
2024-04-26,122.15,123.03,122.13,122.66,6958100
2024-04-29,122.91,123.59,122.87,123.48,6339800
2024-04-30,123.30,123.48,121.47,121.52,15475900
2024-05-01,121.33,122.85,120.92,121.22,15569500
2024-05-02,121.80,122.16,120.56,121.92,11999600
2024-05-03,123.07,123.21,122.20,122.77,9068500
2024-05-06,123.58,124.11,123.47,124.01,7157300
2024-05-07,124.24,124.71,124.03,124.35,5244200
2024-05-08,123.61,124.52,123.59,124.35,5062500
2024-05-09,124.59,125.59,124.45,125.59,6682000
2024-05-10,126.14,126.22,125.44,125.68,6038500
2024-05-13,125.96,126.10,125.08,125.15,5946900
2024-05-14,125.39,125.61,124.85,125.12,5105700
2024-05-15,125.78,126.03,125.56,125.94,8404100
2024-05-16,125.72,125.96,125.14,125.19,7135900
2024-05-17,125.29,125.48,124.71,125.33,5714100
2024-05-20,125.36,126.03,125.24,125.57,4337600
2024-05-21,125.34,125.36,124.84,125.16,6010000
2024-05-22,124.97,125.63,124.63,125.31,7910500
2024-05-23,125.61,125.68,123.60,123.83,9078200
2024-05-24,124.30,124.73,123.79,124.46,7556800
2024-05-28,124.41,124.41,122.53,122.94,8525400
2024-05-29,121.90,121.99,121.10,121.20,16725400
2024-05-30,121.36,122.12,121.33,122.03,7816300
2024-05-31,122.32,123.56,121.33,123.51,9703500
2024-06-03,123.91,123.96,120.87,122.00,15241000
2024-06-04,121.75,122.23,121.01,121.70,10061500
2024-06-05,122.16,122.95,121.44,122.93,8666000
2024-06-06,122.79,123.09,121.72,122.20,6523900
2024-06-07,121.89,123.14,121.58,122.33,7036200
2024-06-10,122.15,122.88,122.09,122.71,6642600
2024-06-11,122.05,122.17,121.20,122.01,11217000
2024-06-12,123.14,123.89,122.63,123.17,11106700
2024-06-13,123.00,123.07,121.34,122.38,8056100
2024-06-14,121.33,121.33,119.66,121.15,15315800
2024-06-17,120.73,122.69,120.54,122.49,12522100
2024-06-18,122.46,123.16,122.23,123.15,8176500
2024-06-20,123.01,123.56,122.74,123.23,6350700
2024-06-21,123.21,123.28,121.92,122.97,8231000
2024-06-24,122.88,124.21,122.61,123.07,8650600
2024-06-25,122.97,122.97,121.45,122.02,11365300
2024-06-26,121.86,121.88,121.21,121.69,7350500
2024-06-27,121.81,122.05,121.38,121.82,4804100
2024-06-28,122.16,122.96,121.28,121.87,9796400
2024-07-01,122.44,122.69,120.29,120.56,10008500
2024-07-02,120.38,121.26,120.29,121.22,6789000
2024-07-03,121.36,122.10,121.15,121.66,5467700
2024-07-05,121.63,121.63,120.25,121.22,6367100
2024-07-08,121.56,122.21,121.00,121.37,7405600
2024-07-09,121.43,121.62,120.81,120.84,4617900
2024-07-10,121.01,121.96,120.76,121.92,6930900
2024-07-11,122.24,123.91,122.06,123.47,11113900
2024-07-12,124.18,124.91,123.87,124.18,10565200
2024-07-15,124.55,125.66,124.28,125.07,9680800
2024-07-16,125.44,128.31,125.43,128.19,15501400
2024-07-17,127.63,127.90,126.52,126.55,14511200
2024-07-18,126.54,127.81,125.38,125.56,9267900
2024-07-19,125.84,126.10,124.59,124.87,9955300
2024-07-22,125.46,126.23,124.48,126.14,8334900
2024-07-23,125.51,126.59,125.44,125.90,9432900
2024-07-24,125.28,125.53,123.07,123.19,11370800
2024-07-25,123.35,126.10,123.03,124.18,14738900
2024-07-26,125.60,127.19,125.39,126.30,10620800
2024-07-29,126.70,126.70,125.68,126.08,8946500
2024-07-30,126.62,127.34,125.94,126.45,7811200
2024-07-31,127.92,129.07,127.29,127.86,10947600
2024-08-01,127.54,128.56,124.73,125.49,17283200
2024-08-02,124.13,124.35,121.57,122.73,16916300
2024-08-05,120.38,121.84,119.17,120.60,20012000
2024-08-06,121.31,123.78,120.78,122.05,13732600
2024-08-07,123.20,124.23,121.39,121.46,8307700
2024-08-08,122.36,124.35,122.34,124.26,7976800
2024-08-09,124.10,124.53,123.00,124.28,5891400
2024-08-12,124.29,124.48,123.25,123.65,5733400
2024-08-13,124.23,125.05,123.34,124.95,7808300
2024-08-14,124.91,125.68,124.84,125.46,5506400
2024-08-15,126.65,127.51,126.30,127.15,5717400
2024-08-16,126.99,127.33,126.41,126.97,5448600
2024-08-19,127.08,127.78,126.94,127.74,3482900
2024-08-20,127.68,127.85,127.01,127.39,6443300
2024-08-21,127.69,128.38,127.54,128.16,4989200
2024-08-22,128.38,128.67,127.60,128.00,6355600
2024-08-23,128.44,129.58,128.19,129.28,5888000
2024-08-26,129.56,130.00,128.87,129.14,6226600
2024-08-27,128.95,129.29,128.51,129.22,4000900
2024-08-28,129.28,129.95,128.51,129.16,4336300
2024-08-29,129.76,131.20,129.10,130.07,8226000
2024-08-30,130.53,131.59,129.59,131.46,8347900
2024-09-03,130.81,131.02,128.06,128.55,9332600
2024-09-04,128.47,129.46,128.19,128.68,7809700
2024-09-05,128.41,128.56,126.47,127.18,8044500
2024-09-06,127.34,128.27,125.64,125.89,9567300
2024-09-09,126.96,128.33,126.92,127.82,7283100
2024-09-10,128.32,128.32,126.97,128.04,6270200
2024-09-11,127.73,128.43,125.11,128.27,7969700
2024-09-12,128.30,129.27,127.59,129.26,7012600
2024-09-13,129.82,131.06,129.56,130.57,7913800
2024-09-16,131.14,132.03,130.45,131.24,6400800
2024-09-17,131.50,132.43,131.22,131.96,7820700
2024-09-18,132.17,133.67,131.65,131.85,9191600
2024-09-19,134.01,134.37,132.97,134.12,8957800
2024-09-20,133.08,133.46,132.44,133.18,10907500
2024-09-23,133.26,133.85,132.76,133.64,8284000
2024-09-24,134.01,134.64,133.70,134.60,7507900
2024-09-25,135.01,135.15,133.87,133.97,4422400
2024-09-26,135.06,135.47,134.47,134.64,6620700
2024-09-27,135.05,135.70,134.62,134.83,5859200
2024-09-30,134.83,135.57,134.04,135.44,5321200
2024-10-01,135.37,136.16,134.29,135.51,9398600
2024-10-02,135.26,135.78,134.69,135.26,5189700
2024-10-03,134.87,135.26,134.07,134.57,6361400
2024-10-04,135.63,135.92,134.27,135.51,5797100
2024-10-07,134.84,135.74,134.51,135.18,5737800
2024-10-08,135.70,135.90,134.96,135.48,4980600
2024-10-09,135.49,136.78,135.30,136.69,5064800
2024-10-10,136.15,136.37,135.53,135.99,5495600
2024-10-11,136.49,138.47,136.49,138.42,8764800
2024-10-14,138.39,139.32,137.85,139.25,6817400
2024-10-15,139.40,139.77,138.06,138.18,7808900
2024-10-16,138.40,139.55,138.34,139.25,8207800
2024-10-17,139.27,139.47,138.60,138.85,5065100
2024-10-18,139.21,139.33,138.43,139.27,4782100
2024-10-21,139.25,139.45,138.22,138.78,5216700
2024-10-22,138.17,138.28,136.39,137.10,8579700
2024-10-23,136.96,137.54,136.00,136.70,8480700
2024-10-24,136.49,136.49,135.37,135.76,6720400
2024-10-25,136.38,136.75,135.12,135.40,6399300
2024-10-28,136.08,136.40,135.76,135.80,7132200
2024-10-29,135.39,136.15,134.59,135.62,11192300
2024-10-30,135.02,136.12,134.79,135.39,10469000
2024-10-31,134.32,134.67,133.41,133.83,16640000
2024-11-01,134.51,135.24,133.98,134.01,7482300
2024-11-04,134.15,134.88,133.49,133.86,6744400
2024-11-05,134.33,136.13,133.99,136.10,7469400
2024-11-06,140.67,141.68,139.17,141.43,17738800
2024-11-07,141.83,141.89,140.39,140.58,10062400
2024-11-08,140.99,142.53,140.72,142.09,8270000
2024-11-11,142.89,143.72,142.86,143.19,8237000
2024-11-12,143.53,143.67,141.38,141.96,7161100
2024-11-13,142.11,143.06,142.07,142.26,6033400
2024-11-14,142.12,142.31,139.71,139.86,9977100
2024-11-15,139.37,140.21,138.75,139.11,6628500
2024-11-18,139.09,139.49,138.58,138.92,6414200
2024-11-19,138.06,139.16,137.82,138.80,5554700
2024-11-20,139.13,139.28,137.93,138.95,6527600
2024-11-21,139.62,141.18,139.08,140.69,9677300
2024-11-22,141.06,142.69,140.93,142.65,7924300
2024-11-25,143.38,143.93,142.92,143.54,7411700
2024-11-26,143.37,143.97,142.83,143.71,6524900
2024-11-27,144.15,144.51,143.14,143.18,5561100
2024-11-29,143.40,144.26,143.40,143.99,3091500
2024-12-02,143.90,144.11,142.74,142.93,6217500
2024-12-03,142.98,143.22,141.56,142.03,4528000
2024-12-04,142.05,142.66,141.66,142.65,5727700
2024-12-05,142.65,142.77,140.89,140.92,5233900
2024-12-06,141.34,141.66,140.33,140.56,5432800
2024-12-09,140.59,140.75,139.26,139.34,7434200
2024-12-10,139.17,139.52,138.19,139.00,7382800
2024-12-11,139.72,139.93,138.62,138.68,6168900
2024-12-12,138.75,138.95,137.72,137.79,7081600
2024-12-13,137.95,138.10,137.29,137.43,6709900
2024-12-16,137.58,138.06,137.11,137.55,6573400
2024-12-17,136.96,137.27,135.97,136.29,6861700
2024-12-18,136.48,136.79,132.35,132.44,13428100
2024-12-19,133.08,134.05,132.22,132.27,12507400
2024-12-20,132.14,134.81,131.81,133.82,11849600
2024-12-23,132.99,133.32,132.01,133.12,8022300
2024-12-24,132.98,134.22,132.73,134.16,2972900
2024-12-26,133.85,134.59,133.51,134.26,4749500
2024-12-27,133.49,134.26,132.49,133.26,6060000
2024-12-30,131.81,132.54,130.64,131.92,8725500
2024-12-31,132.33,132.53,131.36,131.76,6009800
2025-01-02,132.73,132.95,130.71,131.30,7227600
2025-01-03,131.76,133.00,131.33,132.72,7676100
2025-01-06,133.40,133.82,132.19,132.43,6899500
2025-01-07,132.73,133.16,131.85,132.30,6841200
2025-01-08,132.05,132.95,131.25,132.82,8277600
2025-01-10,132.13,132.25,131.05,131.33,9997300
2025-01-13,130.59,132.95,130.45,132.87,8365400
2025-01-14,133.81,134.64,133.21,134.44,6746700
2025-01-15,136.43,136.64,135.04,135.29,9184200
2025-01-16,135.66,137.13,135.51,136.93,6556500
2025-01-17,137.81,138.26,137.21,137.75,6869200
2025-01-21,138.96,140.58,138.96,140.58,12177700
2025-01-22,141.02,141.17,140.19,140.25,7206000
2025-01-23,141.14,141.90,140.56,141.67,7353400
2025-01-24,141.60,141.65,140.79,141.07,6457700
2025-01-27,138.93,139.51,138.50,139.18,10909300
2025-01-28,139.51,139.63,137.85,138.26,8900000
2025-01-29,138.35,139.23,137.71,137.79,9100900
2025-01-30,137.59,139.59,137.59,139.33,8169600
2025-01-31,139.29,139.74,138.19,138.35,10144700
2025-02-03,135.93,137.97,135.33,136.98,13906700
2025-02-04,137.11,137.75,136.72,137.02,7577200
2025-02-05,137.50,137.74,136.16,137.12,8179200
2025-02-06,137.39,137.88,136.79,137.74,7368300
2025-02-07,138.37,138.54,137.05,137.33,10408900
2025-02-10,138.22,138.61,137.63,138.56,5446400
2025-02-11,138.10,138.68,137.70,138.61,5787700
2025-02-12,136.63,138.24,136.41,137.75,7694300
2025-02-13,137.74,138.25,137.31,137.89,8539100
2025-02-14,138.08,138.25,137.39,137.55,5800000
2025-02-18,138.02,138.89,137.88,138.63,7226600
2025-02-19,138.29,139.08,138.07,138.77,9454100
2025-02-20,138.61,138.63,136.87,137.86,9306700
2025-02-21,138.00,138.00,134.31,134.84,14561200
2025-02-24,135.36,135.60,134.05,134.23,10876100
2025-02-25,134.24,135.40,133.49,134.92,9898500
2025-02-26,135.61,136.36,134.82,135.00,8330400
2025-02-27,135.31,136.43,134.35,134.53,9624600
2025-02-28,134.90,136.46,134.24,136.33,9888000
2025-03-03,137.12,137.64,133.67,134.39,12683000
2025-03-04,132.91,134.00,130.79,131.77,15191300
2025-03-05,132.24,134.40,132.10,133.85,12117600
2025-03-06,132.47,133.60,131.74,132.70,12029100
2025-03-07,131.95,134.60,131.53,134.25,17504500
2025-03-10,132.54,134.08,131.10,132.15,15123900
2025-03-11,131.85,132.02,129.42,130.12,13176800
2025-03-12,131.31,131.49,128.99,130.11,12728100
2025-03-13,129.80,130.40,128.26,128.78,10596900
2025-03-14,130.01,131.38,129.47,131.13,8920000
2025-03-17,130.94,133.55,130.80,132.94,6918300
2025-03-18,132.38,132.58,131.13,131.88,8051800
2025-03-19,132.31,134.39,132.15,133.63,8274900
2025-03-20,132.57,133.94,132.32,132.96,8078300
2025-03-21,131.81,132.41,130.98,132.25,10036500
2025-03-24,133.43,134.52,133.10,134.29,8446800
2025-03-25,134.56,134.94,133.84,134.49,5337100
2025-03-26,134.70,135.38,133.20,133.60,6899300
2025-03-27,133.56,134.01,132.27,132.89,8414000
2025-03-28,132.45,132.80,130.08,130.15,10196800
2025-03-31,129.14,131.85,128.42,131.07,9650200
2025-04-01,130.77,132.09,129.65,131.81,8722200
2025-04-02,130.31,133.51,130.26,133.05,6398000
2025-04-03,128.59,129.71,125.76,125.85,15962200
2025-04-04,122.25,122.68,117.79,117.94,28516400
2025-04-07,114.65,121.80,112.75,117.39,42518300
2025-04-08,121.04,121.67,114.64,116.42,21272000
2025-04-09,115.23,127.55,115.23,126.76,36610700
2025-04-10,124.46,124.98,119.91,123.49,26234000
2025-04-11,123.21,126.32,121.99,125.67,13750300
2025-04-14,127.19,127.82,125.92,126.98,8060500
2025-04-15,126.77,127.81,126.16,126.35,6230200
2025-04-16,125.74,126.43,123.64,124.62,8043500
2025-04-17,124.71,126.49,124.67,125.30,7850400
2025-04-21,124.09,124.35,121.14,122.49,9083500
2025-04-22,123.49,125.18,123.12,124.63,7493200
2025-04-23,128.03,129.13,125.82,126.19,9718300
2025-04-24,126.14,129.26,125.76,129.02,7145400
2025-04-25,128.71,129.50,128.10,129.01,5826900
2025-04-28,129.23,130.30,128.22,129.44,6202200
2025-04-29,129.05,130.54,128.94,130.28,5040600
2025-04-30,129.41,131.59,127.85,131.22,7532300
2025-05-01,131.78,133.16,131.25,132.21,9338700
2025-05-02,133.89,135.11,133.70,134.58,7227600
2025-05-05,133.76,135.45,133.67,134.65,4523400
2025-05-06,133.24,134.23,132.96,133.47,5404100
2025-05-07,133.87,134.74,133.42,134.15,5304600
2025-05-08,135.19,137.35,134.94,136.00,7914800
2025-05-09,136.27,136.56,135.20,136.11,4541200
2025-05-12,140.31,140.35,138.98,140.30,8321800
2025-05-13,140.75,142.18,140.59,141.28,9795200
2025-05-14,141.19,141.42,140.20,140.60,6517700
2025-05-15,141.00,142.38,140.80,142.16,5761900
2025-05-16,142.38,143.78,141.91,143.78,5384200
2025-05-19,142.39,144.39,142.39,144.27,5459200
2025-05-20,143.69,144.46,143.19,143.75,6825700
2025-05-21,142.98,143.39,141.11,141.32,9600200
2025-05-22,141.06,142.16,140.53,141.29,8993200
2025-05-23,139.69,141.34,139.63,140.83,8233100
2025-05-27,142.49,143.43,141.70,143.31,11862100
2025-05-28,143.53,143.79,142.40,142.60,9058300
2025-05-29,143.19,143.29,141.72,142.73,12106600
2025-05-30,142.59,143.32,141.56,142.82,14254700
2025-06-02,142.63,142.70,140.84,142.64,12641300
2025-06-03,142.61,143.83,142.55,143.74,10896800
2025-06-04,144.09,144.57,143.81,143.82,7975800
2025-06-05,144.27,144.35,143.17,143.72,13814300
2025-06-06,145.00,145.56,144.47,144.93,11289200
2025-06-09,145.31,145.52,144.51,144.80,9162800
2025-06-10,145.08,145.08,143.41,144.17,15625600
2025-06-11,144.30,144.69,142.84,144.24,15837000
2025-06-12,143.12,143.98,142.96,143.86,13097400
2025-06-13,142.84,143.92,142.22,142.65,14060500
2025-06-16,143.50,144.53,143.33,143.63,13711000
2025-06-17,143.10,143.58,142.35,142.55,12654200
2025-06-18,142.69,143.66,142.12,142.21,14008800
2025-06-20,143.08,143.42,141.89,142.37,13985200
2025-06-23,142.20,143.94,141.28,143.86,15902400
2025-06-24,144.63,145.30,143.82,145.06,11518200
2025-06-25,145.16,145.24,143.46,143.78,9751600
2025-06-26,144.41,145.51,144.10,145.34,9728300
2025-06-27,145.76,147.43,145.43,146.79,13380900
2025-06-30,147.06,147.73,146.58,147.52,10914600
2025-07-01,147.16,148.36,146.91,148.01,13189100
2025-07-02,147.79,148.16,147.30,148.16,11061700
2025-07-03,148.67,149.54,148.55,149.42,4864900
2025-07-07,149.40,149.82,147.87,148.90,10687700
2025-07-08,148.91,149.31,148.14,148.86,10845500
2025-07-09,149.87,150.04,148.90,149.90,10173600
2025-07-10,150.07,151.26,150.01,150.74,12385600
2025-07-11,149.99,150.61,149.62,150.20,7065200
2025-07-14,150.19,151.14,149.90,151.01,9069900
2025-07-15,151.48,151.48,149.86,149.88,10278700
2025-07-16,150.30,150.52,148.39,150.41,9998300
2025-07-17,150.98,151.98,150.81,151.80,13374200
2025-07-18,152.27,152.48,150.79,151.46,10201800
2025-07-21,151.93,152.04,150.60,150.66,10089300
2025-07-22,150.13,151.32,149.71,151.02,15053900
2025-07-23,152.28,153.81,152.04,153.73,14747300
2025-07-24,153.57,154.59,153.05,153.47,11695600
2025-07-25,153.94,155.06,153.36,154.99,9376600
2025-07-28,155.07,155.15,154.07,154.51,9214700
2025-07-29,154.55,154.60,152.24,152.75,13546500
2025-07-30,152.54,152.84,151.29,152.00,13795300
2025-07-31,151.51,153.07,151.51,152.01,16520400
2025-08-01,149.95,150.35,148.13,149.74,19191700
2025-08-04,150.26,151.26,150.12,151.12,11355600
2025-08-05,150.89,151.60,149.78,150.81,12724800
2025-08-06,150.95,151.25,149.81,150.93,10736700
2025-08-07,151.78,151.84,149.79,150.71,11095100
2025-08-08,151.15,151.79,150.44,150.83,9124700
2025-08-11,150.85,150.94,149.98,150.34,9643500
2025-08-12,150.97,151.96,150.68,151.90,9518300
2025-08-13,152.33,152.57,150.74,152.48,12786800
2025-08-14,151.45,151.90,150.85,151.13,9516400
2025-08-15,150.98,151.26,150.33,150.44,8796000
2025-08-18,150.45,151.19,150.30,151.03,7342100
2025-08-19,151.20,152.30,150.75,151.36,9035200
2025-08-20,151.20,151.57,150.27,151.22,9549500
2025-08-21,151.00,151.39,150.42,150.68,7679600
2025-08-22,151.50,154.20,151.45,153.14,9298800
2025-08-25,152.88,153.39,151.59,151.61,6869000
2025-08-26,151.67,153.32,151.61,153.17,6927500
2025-08-27,153.10,153.40,152.85,153.15,5876400
2025-08-28,153.65,153.75,152.84,153.42,7166700
2025-08-29,153.19,153.31,151.41,152.01,8806100
2025-09-02,150.42,150.72,149.61,150.56,9798600
2025-09-03,150.52,150.62,149.10,149.80,12036200
2025-09-04,150.08,151.52,149.68,151.49,10148800
2025-09-05,151.75,152.08,149.40,150.93,16781000
2025-09-08,151.13,151.54,150.11,151.27,11647200
2025-09-09,151.00,151.01,149.32,150.25,12179400
2025-09-10,150.50,151.84,150.47,151.36,16515000
2025-09-11,151.44,153.27,151.22,152.80,17820600
2025-09-12,152.48,152.84,151.49,151.58,8907500
2025-09-15,151.93,152.68,151.70,152.28,9412900
2025-09-16,152.51,152.68,151.34,151.83,10336100
2025-09-17,151.89,152.70,150.15,151.14,12549500
2025-09-18,151.51,153.10,151.19,152.75,13071800
2025-09-19,153.25,153.46,151.91,153.12,8778300
2025-09-22,152.00,153.24,151.69,153.00,5688500
2025-09-23,153.35,154.26,152.43,153.04,8589300
2025-09-24,153.37,153.70,152.22,152.25,5938400
2025-09-25,151.74,151.77,150.62,151.22,7145800
2025-09-26,152.06,153.21,152.02,152.58,6958900
2025-09-29,153.77,153.92,152.53,153.05,7177600
2025-09-30,152.87,154.38,152.84,154.23,8211200
2025-10-01,153.48,154.11,153.11,153.80,8753400
2025-10-02,153.96,154.80,153.28,154.20,8495400
2025-10-03,154.41,155.41,153.94,154.41,7430000
2025-10-06,154.91,155.44,154.17,155.13,6861000
2025-10-07,155.36,155.77,153.90,154.25,11204100
2025-10-08,154.64,155.82,153.96,155.59,9686000
2025-10-09,155.75,155.94,153.07,153.29,9751200
2025-10-10,153.70,154.20,149.89,149.90,24285300
2025-10-13,151.00,152.04,150.69,151.46,11014200
2025-10-14,150.08,153.93,149.98,153.24,11015600
2025-10-15,153.79,154.65,151.26,152.60,10338300
2025-10-16,153.05,153.31,150.84,151.60,13796400
2025-10-17,151.44,152.35,150.99,151.73,10806300
2025-10-20,152.54,153.85,152.48,153.52,8192600
2025-10-21,153.82,155.65,153.72,154.88,11589400
2025-10-22,155.22,155.46,152.41,152.87,13612300
2025-10-23,153.20,155.01,153.20,154.78,8035200
2025-10-24,156.00,156.04,154.84,154.91,7502400
2025-10-27,155.97,156.05,155.09,155.79,5828900
2025-10-28,155.90,156.29,154.66,154.68,9022200
2025-10-29,154.80,156.27,154.35,155.08,16439600
2025-10-30,154.49,156.99,154.31,154.69,11840000
2025-10-31,154.50,155.63,154.29,155.06,10414800
2025-11-03,155.05,155.05,153.25,154.40,9797400
2025-11-04,152.76,153.00,151.81,152.61,13391600
2025-11-05,152.21,154.04,152.03,153.20,11121900
2025-11-06,153.25,153.77,152.21,152.59,11735400
2025-11-07,152.03,153.55,151.14,153.33,13518600
2025-11-10,154.00,154.63,152.53,154.20,10900400
2025-11-11,154.21,154.69,153.35,154.24,8652400
2025-11-12,154.52,155.54,154.29,154.39,9583300
2025-11-13,154.32,154.83,151.68,152.00,15475400
2025-11-14,151.15,152.88,150.79,152.01,13433100
2025-11-17,152.01,152.29,149.88,150.52,15294100
2025-11-18,149.86,150.76,149.10,149.85,19820200
2025-11-19,150.00,150.86,149.60,150.35,12575500
2025-11-20,152.35,152.72,147.72,147.83,27790800
2025-11-21,148.48,150.29,147.14,149.63,20982900
2025-11-24,149.82,150.61,148.93,150.00,12658900
2025-11-25,150.36,152.18,149.31,151.92,13636100
2025-11-26,152.03,153.57,151.90,152.80,10206200
2025-11-28,153.06,153.86,152.77,153.69,3507600
2025-12-01,152.54,153.01,151.37,151.44,10704600
2025-12-02,152.24,153.21,151.69,152.76,9712300
2025-12-03,152.94,154.25,152.55,154.21,9128800
2025-12-04,154.29,155.47,154.11,155.01,9249400
2025-12-05,155.03,155.33,154.11,154.58,8228800
2025-12-08,154.77,155.01,154.02,154.39,6721600
2025-12-09,154.00,155.02,153.19,153.26,7375100
2025-12-10,154.08,156.72,153.84,156.06,13463300
2025-12-11,155.90,157.88,155.76,157.73,9999300
2025-12-12,158.22,158.46,156.26,156.74,12062900
2025-12-15,157.58,157.74,156.61,156.99,10889500
2025-12-16,156.85,157.29,155.41,156.06,10277500
2025-12-17,155.77,156.45,153.37,153.53,11612500
2025-12-18,154.89,155.78,154.06,154.53,10021200
2025-12-19,154.69,156.12,154.59,155.86,6957800
2025-12-22,156.07,157.18,155.71,157.05,5369000
2025-12-23,157.02,157.37,156.68,156.99,5044600
2025-12-24,156.99,157.69,156.80,157.50,2238500
2025-12-26,157.36,157.42,156.79,157.21,4155300
2025-12-29,156.91,157.57,156.53,156.87,4455400
2025-12-30,156.89,157.07,156.39,156.42,3810500
2025-12-31,156.49,156.56,155.06,155.12,3691800
2026-01-02,155.62,158.01,154.98,157.98,10122900
2026-01-05,158.30,160.57,158.30,159.85,16194200
2026-01-06,159.44,162.16,159.18,162.02,12757200
2026-01-07,162.49,162.60,158.87,158.97,12333000
2026-01-08,160.02,161.36,159.76,160.17,11555400
2026-01-09,160.63,162.22,160.63,161.93,9439600
2026-01-12,161.63,163.25,161.37,163.17,7420500
2026-01-13,163.88,164.54,163.42,164.01,9580400
2026-01-14,163.78,164.30,162.81,164.27,10727100
2026-01-15,165.07,166.05,164.99,165.78,9197400
2026-01-16,166.40,167.20,166.12,166.90,13483100
2026-01-20,164.76,165.71,163.18,163.53,14435200
2026-01-21,164.38,167.01,164.17,166.36,14068600
2026-01-22,166.56,167.01,165.19,165.50,9937200
2026-01-23,165.50,165.82,163.71,164.22,11673600
2026-01-26,164.22,164.67,163.85,164.38,8231500
2026-01-27,164.66,165.38,163.71,165.06,9439300
2026-01-28,164.42,165.28,163.52,164.14,10144900
2026-01-29,165.25,166.91,164.05,165.86,16332500
2026-01-30,164.66,166.31,163.73,165.44,11612500
2026-02-02,165.22,167.62,165.06,167.53,11466600
2026-02-03,167.53,169.80,166.92,168.94,16444000
2026-02-04,169.98,170.77,167.85,169.39,21338400
2026-02-05,168.25,169.32,167.45,168.37,18699300
2026-02-06,169.89,173.39,169.81,173.18,11992100
2026-02-09,172.81,174.13,172.64,173.70,9472200
2026-02-10,173.71,174.85,173.43,173.91,8820200
2026-02-11,175.42,176.75,174.08,174.84,12551900
2026-02-12,175.78,177.76,172.45,172.75,18157000
2026-02-13,173.10,175.31,172.64,174.17,13617900
2026-02-17,173.92,175.97,173.40,175.08,13810800
