Date,Open,High,Low,Close,Volume
2024-01-25,138.20,138.51,137.21,138.48,10050200
2024-01-26,139.44,139.56,138.92,139.27,5759100
2024-01-29,139.40,140.26,139.31,140.25,6229600
2024-01-30,140.48,140.82,139.81,140.57,5940300
2024-01-31,141.64,141.75,140.35,140.38,10223100
2024-02-01,140.55,142.20,139.87,142.20,8503600
2024-02-02,142.15,142.65,141.27,141.99,10629200
2024-02-05,142.50,143.31,141.78,142.43,9631700
2024-02-06,143.54,144.09,142.82,143.98,10159000
2024-02-07,144.34,145.03,144.07,144.37,7884600
2024-02-08,144.23,144.23,143.47,144.12,6672400
2024-02-09,144.06,144.29,143.54,144.01,7447800
2024-02-12,143.82,144.24,143.14,144.20,6645500
2024-02-13,143.47,144.47,142.15,142.86,11170000
2024-02-14,143.35,144.15,143.07,144.10,9701100
2024-02-15,144.20,145.43,143.99,145.15,9294800
2024-02-16,145.34,146.60,144.82,145.62,8424100
2024-02-20,145.73,146.19,144.76,145.13,9120400
2024-02-21,144.66,145.49,144.24,145.45,7213500
2024-02-22,145.64,147.43,145.33,147.16,9130000
2024-02-23,147.66,148.27,147.34,147.86,9194600
2024-02-26,147.77,148.11,146.97,147.10,7248300
2024-02-27,146.38,147.19,146.04,146.74,7374000
2024-02-28,146.12,146.28,145.32,146.01,8038800
2024-02-29,146.00,146.24,144.72,144.82,9435600
2024-03-01,145.15,146.44,144.51,146.34,8741400
2024-03-04,145.92,146.68,145.77,146.12,10657800
2024-03-05,146.17,146.41,144.55,145.03,9743400
2024-03-06,145.30,146.56,145.30,146.02,8085300
2024-03-07,146.38,147.05,146.18,146.70,6438300
2024-03-08,146.56,147.25,146.17,146.43,7802500
2024-03-11,146.10,146.61,145.29,146.35,7723800
2024-03-12,146.45,147.39,145.96,147.03,7143700
2024-03-13,147.59,147.70,145.89,146.46,7874200
2024-03-14,146.55,146.66,145.13,145.94,9605700
2024-03-15,145.02,145.66,144.85,145.36,10570500
2024-03-18,145.43,145.57,144.72,144.82,6407000
2024-03-19,144.94,145.87,144.52,145.78,5240200
2024-03-20,145.43,145.50,144.64,145.45,8268200
2024-03-21,145.75,146.17,145.34,145.64,8865300
2024-03-22,145.85,146.22,145.26,145.44,5537200
2024-03-25,145.71,145.86,145.01,145.24,5253000
2024-03-26,145.53,145.94,145.14,145.77,6942400
2024-03-27,147.01,147.71,146.62,147.71,8797400
2024-03-28,147.92,148.23,147.68,147.73,8090200
2024-04-01,147.64,147.73,145.94,146.47,7378300
2024-04-02,144.49,144.65,143.44,144.19,10776400
2024-04-03,144.44,145.09,143.69,144.03,8453400
2024-04-04,144.93,145.02,141.87,141.95,12685700
2024-04-05,141.73,143.69,141.61,143.22,9073100
2024-04-08,143.11,143.11,142.54,142.76,9128200
2024-04-09,143.07,143.35,142.28,143.27,10534400
2024-04-10,141.84,142.24,141.10,141.59,13052700
2024-04-11,142.02,142.05,140.60,141.01,8153900
2024-04-12,140.28,140.29,138.46,138.91,13799400
2024-04-15,140.12,140.63,138.41,138.63,10383600
2024-04-16,139.83,139.83,138.59,138.68,10170500
2024-04-17,139.49,139.62,138.22,138.44,8480100
2024-04-18,138.53,139.25,138.21,138.43,8105800
2024-04-19,139.15,139.34,138.45,138.95,9668400
2024-04-22,139.38,140.59,138.93,139.48,8531300
2024-04-23,140.82,141.56,140.18,141.30,8615500
2024-04-24,140.99,141.15,140.22,140.86,7378600
2024-04-25,140.77,141.00,139.20,139.92,9693300
2024-04-26,139.40,140.33,139.30,139.96,6013800
2024-04-29,140.13,140.83,139.73,140.43,6388600
2024-04-30,140.90,141.20,140.23,140.33,9677700
2024-05-01,139.71,141.84,139.55,140.58,10710200
2024-05-02,141.34,141.44,139.72,140.48,8425500
2024-05-03,141.09,141.23,140.10,140.83,8539300
2024-05-06,140.95,141.44,140.64,141.40,5605100
2024-05-07,141.72,142.70,141.70,142.57,7720600
2024-05-08,142.86,142.88,141.90,142.08,5461100
2024-05-09,142.25,143.38,142.23,143.30,6821800
2024-05-10,143.49,144.09,143.39,143.59,6324900
2024-05-13,143.88,144.01,143.19,143.45,5351500
2024-05-14,143.65,144.13,143.11,144.06,6198700
2024-05-15,144.70,146.36,144.64,146.20,8433700
2024-05-16,145.89,146.44,145.62,146.03,6740800
2024-05-17,146.00,146.34,145.44,146.31,7071600
2024-05-20,146.16,146.36,145.69,146.00,3890000
2024-05-21,146.26,146.88,145.88,146.25,4048900
2024-05-22,145.86,146.95,145.77,146.51,6831200
2024-05-23,146.27,146.28,144.81,144.91,5155900
2024-05-24,145.10,145.33,144.33,144.42,3949500
2024-05-28,144.10,144.10,142.07,142.67,8375100
2024-05-29,141.45,141.73,140.95,141.56,6838200
2024-05-30,140.99,142.14,140.68,141.63,7395500
2024-05-31,142.08,143.78,141.91,143.70,7945900
2024-06-03,143.60,145.14,143.35,144.71,10303300
2024-06-04,144.58,145.53,144.04,145.13,6964200
2024-06-05,145.30,145.95,144.49,145.79,5373400
2024-06-06,145.68,146.58,145.18,146.27,5425800
2024-06-07,146.13,147.16,145.96,146.43,5222300
2024-06-10,146.20,147.01,145.67,146.97,5396700
2024-06-11,146.86,146.86,145.73,146.36,5194000
2024-06-12,146.99,147.04,145.67,146.05,6522700
2024-06-13,145.51,146.17,144.58,145.93,4720600
2024-06-14,145.63,145.92,145.03,145.88,4109600
2024-06-17,145.26,145.96,144.96,145.73,4542800
2024-06-18,145.89,146.40,145.60,145.92,4872600
2024-06-20,145.47,146.59,145.27,146.40,6653600
2024-06-21,146.59,147.12,146.24,146.81,8535400
2024-06-24,146.83,147.61,146.45,147.09,6446100
2024-06-25,147.26,147.47,146.28,146.63,5171600
2024-06-26,146.37,146.63,145.77,146.11,4572700
2024-06-27,146.22,146.28,145.03,145.87,4637900
2024-06-28,146.41,147.02,145.10,145.75,7656800
2024-07-01,146.04,147.49,144.65,144.93,6562000
2024-07-02,144.41,144.62,143.59,144.40,7536100
2024-07-03,144.66,144.67,142.73,143.30,7654000
2024-07-05,143.61,144.49,142.88,144.41,4846900
2024-07-08,144.57,144.97,143.88,144.25,4001500
2024-07-09,144.56,145.03,143.70,144.95,8336700
2024-07-10,145.11,146.34,144.79,146.32,5342300
2024-07-11,146.33,147.74,146.15,147.35,7690700
2024-07-12,147.85,148.89,147.74,148.27,6614600
2024-07-15,148.84,148.98,147.53,147.75,5804100
2024-07-16,148.64,149.89,148.31,149.86,7602500
2024-07-17,148.83,151.33,148.64,150.54,10395500
2024-07-18,149.58,150.56,146.86,147.12,11033400
2024-07-19,147.86,148.58,147.28,147.87,5985700
2024-07-22,148.62,148.99,147.88,148.72,5190200
2024-07-23,149.33,149.42,148.47,148.63,3553300
2024-07-24,148.71,150.06,148.21,149.87,6870400
2024-07-25,149.42,151.53,148.96,149.12,11472800
2024-07-26,149.10,150.93,149.01,149.96,6028800
2024-07-29,149.98,150.56,149.26,150.05,8227200
2024-07-30,150.05,151.11,149.11,150.18,7269400
2024-07-31,150.12,150.66,149.05,149.63,8417800
2024-08-01,150.40,151.33,149.49,151.16,10357700
2024-08-02,151.39,151.77,148.62,150.86,15742100
2024-08-05,148.50,148.79,146.19,146.83,17575600
2024-08-06,147.42,149.38,146.95,147.51,13335600
2024-08-07,147.41,148.12,145.54,146.01,11485000
2024-08-08,148.29,149.37,147.62,149.24,11479100
2024-08-09,149.50,150.36,149.18,149.98,8550400
2024-08-12,150.34,150.34,148.98,149.41,5044300
2024-08-13,150.00,151.37,149.83,151.22,4815700
2024-08-14,151.03,151.98,150.67,151.76,4837300
2024-08-15,152.46,152.95,151.75,152.71,5886800
2024-08-16,152.66,153.12,152.23,152.87,4562500
2024-08-19,152.88,153.94,152.79,153.80,4729600
2024-08-20,154.21,155.21,154.05,154.42,4878300
2024-08-21,154.74,155.08,154.14,154.68,5530100
2024-08-22,155.20,155.35,153.99,154.78,4951800
2024-08-23,155.19,155.56,154.64,155.45,4069400
2024-08-26,155.60,156.08,155.22,155.37,4433600
2024-08-27,155.52,156.04,155.06,155.61,3785400
2024-08-28,155.51,156.44,155.06,155.79,5150100
2024-08-29,156.41,156.83,155.46,156.12,4339200
2024-08-30,156.23,157.28,155.55,157.20,7020600
2024-09-03,156.88,157.84,156.47,156.90,7674900
2024-09-04,156.69,159.64,155.86,156.63,8235500
2024-09-05,156.46,156.55,153.73,154.48,7245600
2024-09-06,155.02,155.66,153.63,153.95,7651800
2024-09-09,154.34,155.52,153.75,155.03,6169200
2024-09-10,155.24,155.85,154.66,155.74,7337200
2024-09-11,155.18,155.46,152.85,155.28,6636500
2024-09-12,155.24,155.98,153.79,155.84,4838100
2024-09-13,155.91,156.64,155.70,156.16,4358500
2024-09-16,156.98,157.59,156.67,157.24,4711900
2024-09-17,157.05,157.09,155.07,155.62,6280000
2024-09-18,155.49,156.98,154.76,155.36,7148900
2024-09-19,156.76,156.76,155.51,155.92,6717400
2024-09-20,155.41,155.98,154.90,155.28,8541600
2024-09-23,155.19,155.21,154.12,154.40,6416400
2024-09-24,154.33,154.39,153.36,154.09,5341600
2024-09-25,154.56,154.78,152.53,152.59,5940100
2024-09-26,152.49,153.29,152.23,153.10,6172900
2024-09-27,153.30,154.20,153.01,153.02,7312500
2024-09-30,152.81,154.06,152.58,154.02,7233800
2024-10-01,154.14,154.35,152.63,153.21,10560200
2024-10-02,153.02,153.38,151.87,152.90,7158400
2024-10-03,152.52,152.66,151.24,151.52,5551000
2024-10-04,151.75,152.02,150.88,151.64,6590100
2024-10-07,151.65,152.11,150.69,150.97,5922800
2024-10-08,151.37,152.03,151.24,151.79,4726600
2024-10-09,151.93,153.46,151.57,153.34,7840000
2024-10-10,153.34,153.46,152.40,152.77,4385500
2024-10-11,153.25,154.07,153.03,153.89,9354000
2024-10-14,154.06,155.01,153.53,154.74,4819800
2024-10-15,152.67,154.59,152.51,152.85,9088600
2024-10-16,152.65,153.61,152.24,153.28,4510200
2024-10-17,152.77,153.02,152.29,152.39,5430000
2024-10-18,152.50,153.50,152.06,153.13,9823900
2024-10-21,152.73,153.14,151.18,151.33,4825900
2024-10-22,150.53,151.39,150.40,151.11,5166900
2024-10-23,150.70,150.93,149.60,150.40,4910200
2024-10-24,150.40,151.01,149.37,149.41,5066300
2024-10-25,149.92,150.00,148.42,148.59,5314500
2024-10-28,149.01,149.49,148.62,148.81,4923500
2024-10-29,148.71,149.32,148.33,148.40,7342600
2024-10-30,146.14,148.17,145.62,148.12,9211800
2024-10-31,147.24,147.93,146.84,146.87,6701100
2024-11-01,147.44,148.47,147.43,147.74,6896900
2024-11-04,147.38,148.09,146.48,146.77,5985900
2024-11-05,146.48,147.89,145.94,147.85,5035300
2024-11-06,150.67,150.91,147.35,148.04,10685600
2024-11-07,148.93,149.29,148.21,149.11,9381600
2024-11-08,149.31,150.95,149.14,150.18,8701100
2024-11-11,149.85,150.60,149.08,149.30,6071900
2024-11-12,149.06,149.31,147.19,147.22,7022300
2024-11-13,147.16,147.60,146.68,146.83,5981200
2024-11-14,146.58,146.59,144.36,144.52,7936700
2024-11-15,143.72,143.85,141.57,141.84,14246100
2024-11-18,141.47,142.09,141.31,141.94,7933100
2024-11-19,140.65,141.61,140.26,141.21,6205800
2024-11-20,141.51,143.08,141.28,142.88,9328800
2024-11-21,142.88,144.23,142.14,144.03,7969600
2024-11-22,144.33,145.02,143.94,144.16,6330300
2024-11-25,144.81,145.85,144.79,145.39,6834300
2024-11-26,145.83,146.33,144.69,146.17,6018400
2024-11-27,146.31,147.76,146.31,146.95,5952800
2024-11-29,146.94,147.79,146.71,147.41,3521200
2024-12-02,147.32,147.38,146.39,147.15,6220800
2024-12-03,147.14,147.43,146.74,146.82,4236200
2024-12-04,147.08,147.58,146.36,146.74,5597400
2024-12-05,146.09,146.25,144.83,145.10,8948700
2024-12-06,145.29,145.46,144.10,144.28,6545200
2024-12-09,144.42,145.09,143.92,144.70,6258600
2024-12-10,144.99,145.10,143.62,144.10,7200500
2024-12-11,143.52,143.64,142.10,142.14,6895000
2024-12-12,142.17,142.54,140.91,141.01,5994200
2024-12-13,140.83,141.45,140.13,140.99,7599400
2024-12-16,140.88,141.65,139.20,139.31,9476600
2024-12-17,138.70,140.24,138.60,139.21,10280100
2024-12-18,139.12,140.04,137.23,137.32,14448100
2024-12-19,137.06,137.80,135.95,136.28,11929300
2024-12-20,137.49,139.29,137.05,138.00,12098400
2024-12-23,137.60,138.95,136.99,138.75,8050500
2024-12-24,138.63,139.32,138.04,139.32,3139300
2024-12-26,138.83,139.72,138.68,139.60,4720300
2024-12-27,138.83,139.81,138.36,138.95,5948000
2024-12-30,138.15,138.15,136.73,137.24,6890300
2024-12-31,137.58,138.12,136.79,137.57,6626900
2025-01-02,138.26,138.77,137.12,137.61,8973000
2025-01-03,137.89,139.35,137.74,138.96,8288700
2025-01-06,138.90,140.04,138.56,139.02,8653300
2025-01-07,139.36,140.93,139.36,139.71,12639700
2025-01-08,139.97,140.64,138.69,140.43,7827400
2025-01-10,139.95,140.95,139.35,139.64,10343700
2025-01-13,139.79,141.82,139.67,141.46,9422200
2025-01-14,141.27,141.27,138.88,140.00,10277800
2025-01-15,140.39,141.24,139.77,140.57,11388400
2025-01-16,140.13,141.34,139.58,141.13,8512100
2025-01-17,140.94,141.40,140.18,140.18,7668100
2025-01-21,140.92,142.51,140.90,142.50,7257800
2025-01-22,141.80,142.63,141.13,142.18,8189900
2025-01-23,142.57,144.10,141.87,144.08,8032900
2025-01-24,143.44,144.61,143.27,144.31,8127900
2025-01-27,145.10,147.58,144.97,147.55,12311300
2025-01-28,147.54,147.74,146.48,146.52,9686400
2025-01-29,146.09,146.58,145.30,145.66,8159100
2025-01-30,146.25,147.75,146.24,147.34,7705200
2025-01-31,147.58,148.59,146.82,146.87,9211800
2025-02-03,145.98,148.16,145.94,147.44,13001500
2025-02-04,145.82,147.20,145.59,147.04,11762000
2025-02-05,147.40,148.72,147.10,148.45,10042300
2025-02-06,148.15,148.46,146.90,147.12,12422100
2025-02-07,147.33,147.92,146.32,146.43,11199700
2025-02-10,146.60,146.65,145.46,146.30,7374300
2025-02-11,145.88,146.32,145.44,146.03,6634900
2025-02-12,145.68,146.61,145.37,145.82,7572200
2025-02-13,146.11,146.71,145.16,146.39,6293100
2025-02-14,146.50,146.70,144.80,144.80,5299200
2025-02-18,143.92,144.89,143.84,144.52,11366800
2025-02-19,144.53,146.44,144.50,146.40,6295900
2025-02-20,146.19,147.30,146.10,147.22,6264800
2025-02-21,145.48,147.14,145.34,146.43,8647000
2025-02-24,146.59,148.22,146.27,147.62,7559400
2025-02-25,147.90,149.09,147.41,148.89,11981300
2025-02-26,148.31,148.95,147.35,147.82,6566800
2025-02-27,147.55,148.91,147.16,147.22,7377000
2025-02-28,147.46,149.16,146.49,148.93,8453700
2025-03-03,149.02,150.32,148.96,149.58,9459300
2025-03-04,149.79,150.07,147.97,148.19,10804700
2025-03-05,147.52,149.91,147.24,149.68,7597700
2025-03-06,149.00,149.48,147.93,149.27,7122200
2025-03-07,148.66,150.28,148.45,149.28,8532400
2025-03-10,148.12,149.91,147.34,147.67,13577800
2025-03-11,147.68,147.89,145.29,146.06,9411600
2025-03-12,145.73,145.99,144.12,144.60,7141100
2025-03-13,144.66,145.07,143.49,143.83,8041600
2025-03-14,143.93,145.15,143.41,144.93,6761200
2025-03-17,144.72,147.11,144.72,146.77,6017300
2025-03-18,146.82,147.06,146.04,146.84,5528000
2025-03-19,146.95,147.31,145.90,146.92,6156200
2025-03-20,146.94,147.64,146.51,147.01,8033800
2025-03-21,146.58,146.86,145.73,146.60,7635300
2025-03-24,146.42,147.39,146.11,147.15,6500600
2025-03-25,147.50,147.59,144.35,145.27,6502000
2025-03-26,145.38,145.97,144.39,144.74,8758600
2025-03-27,144.52,145.42,144.46,144.97,6264300
2025-03-28,144.85,145.24,144.45,144.52,6210500
2025-03-31,143.79,146.62,143.48,146.01,8085600
2025-04-01,145.48,145.48,142.90,143.34,9906100
2025-04-02,142.77,144.40,142.19,144.30,6392700
2025-04-03,143.76,145.19,143.05,143.13,10990600
2025-04-04,141.14,141.71,135.23,135.28,21341100
2025-04-07,131.71,137.37,129.66,134.47,29940300
2025-04-08,139.43,139.44,131.28,132.98,20860400
2025-04-09,130.13,139.24,129.68,138.76,39444700
2025-04-10,137.70,137.74,131.33,134.89,21957400
2025-04-11,135.15,137.76,133.65,136.87,10755600
2025-04-14,138.21,139.04,136.96,138.54,7437200
2025-04-15,139.00,139.04,137.29,137.69,6239000
2025-04-16,138.12,138.62,135.64,136.29,8150700
2025-04-17,135.34,136.57,135.10,135.49,9662800
2025-04-21,135.19,135.36,131.56,132.57,6456000
2025-04-22,133.64,135.28,133.14,135.06,8012500
2025-04-23,136.54,137.93,135.13,135.73,9503200
2025-04-24,135.95,137.54,135.12,137.39,5433000
2025-04-25,137.59,138.20,135.88,138.05,6438400
2025-04-28,138.24,139.04,137.40,138.60,5803300
2025-04-29,138.42,139.97,137.73,139.28,7811900
2025-04-30,139.55,140.79,138.26,140.47,6827800
2025-05-01,138.81,139.11,136.47,136.64,10363200
2025-05-02,138.79,139.01,137.55,138.53,9777000
2025-05-05,138.25,138.68,137.58,138.14,5479700
2025-05-06,137.13,137.19,133.97,134.33,11625900
2025-05-07,134.75,135.75,134.40,135.36,6417500
2025-05-08,134.41,135.33,133.69,134.14,10558100
2025-05-09,134.31,134.77,132.62,132.68,7555200
2025-05-12,132.88,136.13,132.64,135.96,15211100
2025-05-13,133.94,133.94,131.83,131.87,17817000
2025-05-14,132.28,132.55,128.68,128.77,19579500
2025-05-15,128.47,130.54,127.35,130.46,18792700
2025-05-16,130.70,133.14,130.31,133.09,12901800
2025-05-19,133.02,134.44,132.65,134.37,11645200
2025-05-20,134.40,135.09,134.19,134.70,11644500
2025-05-21,133.56,134.14,131.52,131.58,16635900
2025-05-22,130.63,131.24,129.98,130.55,12722600
2025-05-23,129.93,130.60,129.55,130.34,9127100
2025-05-27,131.43,132.39,131.16,132.16,12304000
2025-05-28,132.11,132.58,131.13,131.48,11087500
2025-05-29,131.68,132.76,131.29,132.36,10670300
2025-05-30,132.07,133.34,130.88,132.64,11651300
2025-06-02,132.30,132.78,131.11,132.72,11845000
2025-06-03,132.37,133.52,131.73,133.03,14304300
2025-06-04,133.43,134.33,133.29,133.29,9986100
2025-06-05,133.62,133.91,132.57,133.11,13705000
2025-06-06,133.81,134.84,133.79,134.38,9153500
2025-06-09,134.35,134.81,133.39,134.15,9976600
2025-06-10,134.27,136.09,134.25,135.68,11488000
2025-06-11,135.71,136.57,135.34,135.75,13644000
2025-06-12,135.76,136.84,135.49,136.81,9809500
2025-06-13,136.06,137.33,135.68,136.13,13722800
2025-06-16,136.42,136.83,135.08,135.71,14171000
2025-06-17,135.10,135.41,133.29,133.47,13506000
2025-06-18,133.48,134.12,132.49,133.24,12185300
2025-06-20,133.70,133.80,132.41,132.60,13744900
2025-06-23,132.06,132.74,130.98,132.16,14181600
2025-06-24,132.51,134.08,132.00,133.78,11272900
2025-06-25,133.52,134.29,132.77,133.90,11996400
2025-06-26,134.18,135.16,133.75,134.22,13177700
2025-06-27,134.32,135.13,133.70,133.93,13818500
2025-06-30,133.90,134.95,133.80,134.79,12407700
2025-07-01,134.58,137.76,134.46,136.71,21204300
2025-07-02,136.03,136.29,135.24,135.36,13720400
2025-07-03,135.55,135.90,135.17,135.50,7282700
2025-07-07,135.45,135.45,133.65,134.36,14052300
2025-07-08,134.26,136.22,134.01,134.97,19485900
2025-07-09,135.25,135.92,134.42,135.49,13963900
2025-07-10,135.51,137.63,135.00,136.32,17668300
2025-07-11,135.88,135.88,134.35,135.19,14246600
2025-07-14,134.65,135.31,134.40,135.03,11095400
2025-07-15,135.23,135.47,132.47,132.60,17095600
2025-07-16,133.14,134.42,133.00,134.25,14142100
2025-07-17,133.29,133.68,132.28,132.72,15740900
2025-07-18,133.07,133.24,131.66,131.84,13245500
2025-07-21,131.91,132.32,131.03,131.09,9468700
2025-07-22,131.31,133.81,131.31,133.53,16681900
2025-07-23,135.26,136.32,134.80,136.27,16624000
2025-07-24,136.13,136.93,135.54,135.76,11054800
2025-07-25,136.25,136.70,135.74,136.48,9539900
2025-07-28,136.14,136.39,134.93,135.29,9780300
2025-07-29,133.90,135.10,132.94,134.43,14967600
2025-07-30,134.88,135.19,133.64,134.19,11634600
2025-07-31,133.02,133.79,129.98,130.43,26441600
2025-08-01,130.70,131.40,129.86,131.13,20736200
2025-08-04,131.39,133.07,131.36,133.01,11331000
2025-08-05,132.45,132.95,132.04,132.50,14319200
2025-08-06,131.94,132.05,130.35,130.51,14342800
2025-08-07,129.77,130.24,127.96,129.01,24421900
2025-08-08,129.23,130.44,129.23,130.16,13747100
2025-08-11,130.29,131.32,130.14,130.29,14474000
2025-08-12,130.34,131.23,130.13,131.19,17219500
2025-08-13,131.82,133.37,131.65,133.29,15069900
2025-08-14,133.06,134.10,132.41,133.96,15464000
2025-08-15,135.48,136.60,135.18,136.21,13929600
2025-08-18,136.53,137.19,135.82,135.89,12572000
2025-08-19,135.87,137.22,135.78,136.76,13578200
2025-08-20,137.01,138.21,137.01,137.50,14607000
2025-08-21,137.21,138.46,136.94,137.04,13218900
2025-08-22,137.80,139.02,137.80,138.17,11898600
2025-08-25,138.14,138.26,136.10,136.20,10681000
2025-08-26,136.59,137.17,136.34,137.05,11397500
2025-08-27,136.99,137.71,136.73,136.97,8321700
2025-08-28,136.83,136.85,135.76,136.43,9165700
2025-08-29,136.54,137.47,136.37,137.43,9655700
2025-09-02,136.89,137.74,136.46,137.56,13325300
2025-09-03,137.11,137.76,136.24,136.91,12586000
2025-09-04,136.80,137.47,136.08,137.43,11778600
2025-09-05,137.28,138.38,137.05,137.90,14664000
2025-09-08,137.46,137.87,136.37,137.85,15753300
2025-09-09,138.06,138.97,137.72,138.59,12249600
2025-09-10,138.51,138.51,136.81,137.33,13588300
2025-09-11,138.04,140.00,137.89,139.72,16470800
2025-09-12,139.23,139.81,138.10,138.11,11345400
2025-09-15,138.26,138.54,136.66,136.93,11233800
2025-09-16,136.66,137.39,136.54,136.93,12443800
2025-09-17,137.13,138.29,136.84,137.20,12501500
2025-09-18,137.20,137.94,136.89,137.47,11472900
2025-09-19,137.82,137.90,137.18,137.29,11280900
2025-09-22,136.19,137.26,135.89,136.63,9732700
2025-09-23,136.26,137.35,136.15,136.94,9903000
2025-09-24,136.82,137.06,136.16,136.39,7471600
2025-09-25,136.13,136.18,133.73,134.13,14099700
2025-09-26,135.15,135.62,134.64,135.50,10071000
2025-09-29,135.68,135.97,134.74,135.90,7735700
2025-09-30,135.76,139.50,135.67,139.17,19313500
2025-10-01,139.80,143.73,139.60,143.47,23657900
2025-10-02,142.15,143.57,142.15,143.19,15176200
2025-10-03,143.57,146.14,143.56,144.82,15829200
2025-10-06,144.90,145.06,143.97,144.12,12879900
2025-10-07,144.12,144.66,143.28,144.23,12478700
2025-10-08,144.60,144.97,144.02,144.51,8925800
2025-10-09,144.78,145.25,143.96,144.19,7657000
2025-10-10,144.61,144.74,141.94,142.11,13350100
2025-10-13,141.73,142.94,141.63,141.95,8257500
2025-10-14,141.60,142.86,141.05,142.34,10044700
2025-10-15,142.02,143.25,141.36,142.56,7260600
2025-10-16,142.85,143.64,141.96,142.32,11194100
2025-10-17,141.58,143.42,141.39,143.27,8160300
2025-10-20,143.72,144.99,143.56,144.79,8435900
2025-10-21,145.05,145.63,144.34,145.13,9031800
2025-10-22,146.21,146.73,145.54,145.96,12705300
2025-10-23,145.52,146.51,145.37,146.04,7924900
2025-10-24,146.29,146.76,145.88,146.03,7007400
2025-10-27,146.09,146.45,145.22,146.37,6466700
2025-10-28,146.41,146.54,145.19,145.45,8652700
2025-10-29,145.22,145.45,143.57,143.98,12425600
2025-10-30,143.96,145.45,143.77,144.30,10756100
2025-10-31,143.02,144.49,142.70,144.25,10581100
2025-11-03,144.07,144.56,142.83,144.45,12279300
2025-11-04,143.77,145.49,143.49,145.10,14182200
2025-11-05,144.63,146.26,144.38,145.66,13154600
2025-11-06,145.14,146.11,144.94,145.94,14395800
2025-11-07,145.84,146.15,144.72,146.14,14522900
2025-11-10,145.79,147.43,145.72,147.28,12305900
2025-11-11,147.60,150.82,147.60,150.68,12659500
2025-11-12,150.99,153.16,150.72,152.82,17847500
2025-11-13,152.04,154.52,151.86,152.74,21807600
2025-11-14,152.22,152.92,151.19,151.83,15468900
2025-11-17,151.34,153.32,151.14,151.70,17516500
2025-11-18,151.75,153.13,151.15,152.59,24494200
2025-11-19,152.48,152.93,151.57,152.33,17352600
2025-11-20,152.49,153.34,151.12,151.42,25278500
2025-11-21,151.79,155.71,151.71,154.61,25526100
2025-11-24,155.14,156.16,154.48,155.26,17928400
2025-11-25,155.77,158.89,155.77,158.77,17298600
2025-11-26,158.42,158.95,158.16,158.42,12398900
2025-11-28,158.20,158.25,157.16,157.65,8559700
2025-12-01,157.04,157.86,155.18,155.29,17321200
2025-12-02,155.25,155.47,154.14,154.36,16150300
2025-12-03,154.67,155.78,154.66,155.08,12724800
2025-12-04,155.00,155.03,153.37,153.90,13674600
2025-12-05,154.45,154.63,152.96,153.26,8868700
2025-12-08,153.35,153.42,151.20,151.43,10996000
2025-12-09,152.00,152.68,149.85,149.96,11543300
2025-12-10,150.38,152.18,149.87,152.14,15534800
2025-12-11,152.76,154.30,152.26,153.58,14703000
2025-12-12,153.75,154.56,153.41,154.06,13175500
2025-12-15,154.47,156.31,154.44,156.10,14681800
2025-12-16,156.04,156.12,153.09,154.07,12491300
2025-12-17,154.23,154.78,153.67,153.79,9093300
2025-12-18,153.75,155.18,153.68,153.91,8876400
2025-12-19,153.92,155.77,153.92,154.94,8571500
2025-12-22,154.15,155.37,153.80,155.30,7063700
2025-12-23,154.69,155.66,154.64,154.99,7465800
2025-12-24,155.17,155.94,155.15,155.80,3085700
2025-12-26,155.69,156.12,155.35,156.05,4439100
2025-12-29,156.07,156.49,155.68,155.81,6357300
2025-12-30,155.66,155.98,155.20,155.68,4355000
2025-12-31,155.60,155.84,154.77,154.80,4199500
2026-01-02,154.87,155.57,153.58,155.51,10998000
2026-01-05,154.59,155.39,152.97,155.04,17756200
2026-01-06,155.14,158.33,155.14,158.09,17783800
2026-01-07,158.54,160.59,158.54,159.66,14505700
2026-01-08,159.15,160.50,157.61,158.12,17611000
2026-01-09,158.33,158.93,157.26,157.31,12352000
2026-01-12,157.33,157.50,156.01,157.38,12250100
2026-01-13,157.65,157.67,155.74,156.74,11756500
2026-01-14,156.61,157.99,156.48,157.86,13516800
2026-01-15,157.31,157.45,155.37,156.96,15303400
2026-01-16,156.64,156.97,155.71,155.74,11950300
2026-01-20,154.00,155.92,153.23,155.40,12775200
2026-01-21,155.20,158.51,155.15,158.26,16393900
2026-01-22,157.65,159.23,157.50,158.29,10881400
2026-01-23,157.80,158.38,156.66,157.48,10191300
2026-01-26,157.37,158.33,156.90,158.10,6810400
2026-01-27,155.80,157.09,155.14,155.45,12697500
2026-01-28,154.30,155.15,153.47,154.31,11426600
2026-01-29,154.25,154.67,153.50,153.82,12167300
2026-01-30,154.12,154.93,153.29,154.74,11863900
2026-02-02,154.58,156.01,154.40,155.69,11005300
2026-02-03,154.78,157.12,153.85,154.10,21141900
2026-02-04,154.81,156.78,154.23,156.03,22951600
2026-02-05,155.46,156.97,154.68,154.84,21421600
2026-02-06,156.04,157.80,155.91,157.71,13616200
2026-02-09,157.57,158.15,156.03,156.32,11823000
2026-02-10,156.66,157.16,155.24,155.33,11103400
2026-02-11,155.18,156.38,154.38,156.25,11738400
2026-02-12,156.21,157.42,155.48,156.00,19409100
2026-02-13,156.52,158.80,156.52,157.67,16647900
2026-02-17,158.03,158.91,157.13,157.37,14881100
